Source	Target	Type	Weight
77	107	Undirected	3.0
77	110	Undirected	3.0
77	124	Undirected	24.0
77	146	Undirected	1.0
77	152	Undirected	24.0
77	190	Undirected	3.0
77	197	Undirected	24.0
77	208	Undirected	24.0
77	217	Undirected	24.0
77	219	Undirected	24.0
77	224	Undirected	24.0
78	79	Undirected	3.0
78	81	Undirected	8.0
78	85	Undirected	4.0
78	86	Undirected	12.0
78	96	Undirected	1.0
78	103	Undirected	7.0
78	111	Undirected	1.0
78	129	Undirected	3.0
78	131	Undirected	3.0
78	145	Undirected	1.0
78	158	Undirected	1.0
78	175	Undirected	1.0
78	185	Undirected	1.0
78	188	Undirected	2.0
78	200	Undirected	1.0
78	202	Undirected	2.0
78	208	Undirected	10.0
78	215	Undirected	1.0
79	80	Undirected	1.0
79	81	Undirected	3.0
79	84	Undirected	3.0
79	85	Undirected	21.0
79	86	Undirected	17.0
79	95	Undirected	23.0
79	98	Undirected	8.0
79	103	Undirected	8.0
79	111	Undirected	5.0
79	123	Undirected	5.0
79	126	Undirected	8.0
79	127	Undirected	8.0
79	129	Undirected	23.0
79	130	Undirected	8.0
79	131	Undirected	33.0
79	145	Undirected	9.0
79	160	Undirected	2.0
79	162	Undirected	2.0
79	165	Undirected	3.0
79	167	Undirected	8.0
79	185	Undirected	9.0
79	188	Undirected	2.0
79	193	Undirected	13.0
79	202	Undirected	9.0
79	206	Undirected	10.0
79	208	Undirected	5.0
79	209	Undirected	15.0
79	222	Undirected	5.0
80	81	Undirected	4.0
80	85	Undirected	1.0
80	95	Undirected	1.0
80	123	Undirected	1.0
80	126	Undirected	3.0
80	127	Undirected	4.0
80	129	Undirected	6.0
80	131	Undirected	7.0
80	155	Undirected	3.0
80	160	Undirected	3.0
80	188	Undirected	8.0
81	82	Undirected	1.0
81	84	Undirected	6.0
81	85	Undirected	5.0
81	86	Undirected	13.0
81	92	Undirected	1.0
81	95	Undirected	2.0
81	96	Undirected	25.0
81	102	Undirected	1.0
81	103	Undirected	2.0
81	107	Undirected	2.0
81	108	Undirected	7.0
81	110	Undirected	16.0
81	111	Undirected	10.0
81	118	Undirected	12.0
81	123	Undirected	7.0
81	126	Undirected	45.0
81	127	Undirected	77.0
81	129	Undirected	38.0
81	130	Undirected	56.0
81	131	Undirected	58.0
81	138	Undirected	20.0
81	140	Undirected	3.0
81	145	Undirected	13.0
81	146	Undirected	10.0
81	149	Undirected	3.0
81	152	Undirected	26.0
81	158	Undirected	1.0
81	159	Undirected	13.0
81	160	Undirected	26.0
81	161	Undirected	6.0
81	162	Undirected	41.0
81	164	Undirected	9.0
81	175	Undirected	9.0
81	184	Undirected	14.0
81	188	Undirected	30.0
81	190	Undirected	7.0
81	200	Undirected	13.0
81	202	Undirected	13.0
81	206	Undirected	6.0
81	208	Undirected	18.0
81	210	Undirected	5.0
81	211	Undirected	8.0
81	221	Undirected	5.0
82	84	Undirected	3.0
82	85	Undirected	22.0
82	86	Undirected	11.0
82	92	Undirected	5.0
82	103	Undirected	3.0
82	110	Undirected	3.0
82	126	Undirected	2.0
82	127	Undirected	16.0
82	130	Undirected	9.0
82	131	Undirected	3.0
82	132	Undirected	20.0
82	167	Undirected	1.0
82	176	Undirected	5.0
82	177	Undirected	34.0
82	185	Undirected	2.0
82	193	Undirected	3.0
82	202	Undirected	5.0
82	208	Undirected	15.0
82	209	Undirected	6.0
82	217	Undirected	6.0
82	225	Undirected	2.0
83	85	Undirected	6.0
83	86	Undirected	4.0
83	92	Undirected	12.0
83	107	Undirected	1.0
83	112	Undirected	2.0
83	127	Undirected	1.0
83	141	Undirected	1.0
83	152	Undirected	2.0
83	164	Undirected	1.0
83	190	Undirected	1.0
83	200	Undirected	10.0
83	208	Undirected	5.0
83	209	Undirected	4.0
83	218	Undirected	6.0
83	221	Undirected	2.0
83	225	Undirected	8.0
84	85	Undirected	4.0
84	86	Undirected	5.0
84	87	Undirected	5.0
84	95	Undirected	5.0
84	98	Undirected	6.0
84	102	Undirected	20.0
84	104	Undirected	3.0
84	108	Undirected	6.0
84	111	Undirected	5.0
84	117	Undirected	24.0
84	123	Undirected	2.0
84	126	Undirected	5.0
84	127	Undirected	26.0
84	129	Undirected	37.0
84	130	Undirected	19.0
84	131	Undirected	13.0
84	132	Undirected	21.0
84	145	Undirected	4.0
84	149	Undirected	4.0
84	160	Undirected	15.0
84	162	Undirected	4.0
84	170	Undirected	3.0
84	171	Undirected	2.0
84	188	Undirected	1.0
84	202	Undirected	6.0
84	203	Undirected	3.0
84	205	Undirected	3.0
84	208	Undirected	4.0
84	209	Undirected	2.0
84	217	Undirected	2.0
84	219	Undirected	6.0
84	224	Undirected	4.0
85	86	Undirected	66.0
85	90	Undirected	3.0
85	92	Undirected	7.0
85	93	Undirected	8.0
85	95	Undirected	24.0
85	96	Undirected	5.0
85	98	Undirected	4.0
85	102	Undirected	13.0
85	103	Undirected	39.0
85	105	Undirected	7.0
85	107	Undirected	54.0
85	108	Undirected	5.0
85	110	Undirected	24.0
85	111	Undirected	6.0
85	124	Undirected	10.0
85	126	Undirected	20.0
85	127	Undirected	34.0
85	129	Undirected	18.0
85	130	Undirected	19.0
85	131	Undirected	18.0
85	138	Undirected	2.0
85	145	Undirected	8.0
85	146	Undirected	14.0
85	148	Undirected	1.0
85	149	Undirected	3.0
85	152	Undirected	16.0
85	157	Undirected	2.0
85	160	Undirected	2.0
85	162	Undirected	4.0
85	176	Undirected	1.0
85	177	Undirected	5.0
85	182	Undirected	4.0
85	185	Undirected	4.0
85	190	Undirected	5.0
85	193	Undirected	4.0
85	197	Undirected	5.0
85	200	Undirected	2.0
85	202	Undirected	14.0
85	203	Undirected	9.0
85	205	Undirected	19.0
85	208	Undirected	91.0
85	209	Undirected	62.0
85	217	Undirected	27.0
85	219	Undirected	46.0
85	222	Undirected	4.0
85	224	Undirected	18.0
85	225	Undirected	6.0
86	87	Undirected	18.0
86	95	Undirected	38.0
86	98	Undirected	5.0
86	103	Undirected	10.0
86	107	Undirected	6.0
86	108	Undirected	3.0
86	111	Undirected	19.0
86	126	Undirected	8.0
86	127	Undirected	33.0
86	129	Undirected	32.0
86	130	Undirected	16.0
86	131	Undirected	21.0
86	132	Undirected	19.0
86	145	Undirected	3.0
86	147	Undirected	2.0
86	152	Undirected	4.0
86	157	Undirected	1.0
86	158	Undirected	18.0
86	160	Undirected	3.0
86	162	Undirected	9.0
86	170	Undirected	1.0
86	175	Undirected	3.0
86	176	Undirected	15.0
86	177	Undirected	7.0
86	188	Undirected	3.0
86	202	Undirected	37.0
86	203	Undirected	3.0
86	206	Undirected	2.0
86	208	Undirected	82.0
86	209	Undirected	32.0
86	215	Undirected	18.0
86	219	Undirected	4.0
86	224	Undirected	5.0
86	225	Undirected	5.0
87	94	Undirected	2.0
87	95	Undirected	18.0
87	102	Undirected	2.0
87	104	Undirected	3.0
87	108	Undirected	8.0
87	111	Undirected	22.0
87	126	Undirected	13.0
87	127	Undirected	33.0
87	129	Undirected	33.0
87	130	Undirected	21.0
87	131	Undirected	8.0
87	132	Undirected	54.0
87	138	Undirected	8.0
87	141	Undirected	5.0
87	155	Undirected	9.0
87	157	Undirected	13.0
87	158	Undirected	18.0
87	167	Undirected	2.0
87	171	Undirected	1.0
87	185	Undirected	2.0
87	189	Undirected	3.0
87	190	Undirected	6.0
87	203	Undirected	3.0
87	209	Undirected	3.0
87	215	Undirected	18.0
87	219	Undirected	1.0
87	223	Undirected	4.0
87	225	Undirected	2.0
88	224	Undirected	5.0
89	132	Undirected	2.0
89	205	Undirected	3.0
90	102	Undirected	6.0
90	106	Undirected	27.0
90	111	Undirected	4.0
90	124	Undirected	27.0
90	190	Undirected	4.0
90	199	Undirected	27.0
90	208	Undirected	27.0
90	217	Undirected	27.0
90	219	Undirected	27.0
91	129	Undirected	1.0
91	169	Undirected	1.0
92	93	Undirected	1.0
92	95	Undirected	1.0
92	98	Undirected	3.0
92	103	Undirected	12.0
92	104	Undirected	11.0
92	112	Undirected	3.0
92	127	Undirected	8.0
92	129	Undirected	6.0
92	131	Undirected	4.0
92	138	Undirected	8.0
92	140	Undirected	6.0
92	145	Undirected	26.0
92	149	Undirected	23.0
92	155	Undirected	9.0
92	165	Undirected	10.0
92	173	Undirected	2.0
92	174	Undirected	2.0
92	185	Undirected	1.0
92	189	Undirected	10.0
92	193	Undirected	5.0
92	200	Undirected	11.0
92	219	Undirected	1.0
92	224	Undirected	2.0
93	94	Undirected	9.0
93	105	Undirected	1.0
93	110	Undirected	1.0
93	126	Undirected	10.0
93	127	Undirected	11.0
93	130	Undirected	3.0
93	146	Undirected	2.0
93	200	Undirected	1.0
93	203	Undirected	8.0
93	208	Undirected	9.0
93	219	Undirected	1.0
93	224	Undirected	15.0
94	98	Undirected	2.0
94	108	Undirected	4.0
94	111	Undirected	3.0
94	127	Undirected	9.0
94	129	Undirected	4.0
94	130	Undirected	4.0
94	132	Undirected	4.0
94	158	Undirected	2.0
94	167	Undirected	2.0
94	215	Undirected	2.0
95	98	Undirected	13.0
95	102	Undirected	1.0
95	103	Undirected	13.0
95	107	Undirected	3.0
95	108	Undirected	4.0
95	110	Undirected	6.0
95	111	Undirected	21.0
95	125	Undirected	2.0
95	126	Undirected	11.0
95	127	Undirected	12.0
95	129	Undirected	43.0
95	130	Undirected	11.0
95	131	Undirected	32.0
95	132	Undirected	18.0
95	145	Undirected	11.0
95	146	Undirected	4.0
95	152	Undirected	5.0
95	158	Undirected	18.0
95	162	Undirected	2.0
95	167	Undirected	3.0
95	171	Undirected	1.0
95	172	Undirected	2.0
95	182	Undirected	1.0
95	185	Undirected	10.0
95	190	Undirected	3.0
95	193	Undirected	10.0
95	202	Undirected	13.0
95	206	Undirected	4.0
95	208	Undirected	11.0
95	209	Undirected	51.0
95	210	Undirected	15.0
95	215	Undirected	19.0
95	219	Undirected	3.0
95	223	Undirected	1.0
95	224	Undirected	20.0
96	102	Undirected	2.0
96	105	Undirected	5.0
96	107	Undirected	37.0
96	108	Undirected	8.0
96	110	Undirected	71.0
96	111	Undirected	3.0
96	120	Undirected	9.0
96	123	Undirected	3.0
96	124	Undirected	3.0
96	126	Undirected	4.0
96	128	Undirected	1.0
96	129	Undirected	5.0
96	133	Undirected	1.0
96	134	Undirected	6.0
96	135	Undirected	21.0
96	138	Undirected	3.0
96	144	Undirected	6.0
96	145	Undirected	4.0
96	146	Undirected	36.0
96	147	Undirected	23.0
96	152	Undirected	101.0
96	153	Undirected	13.0
96	157	Undirected	6.0
96	160	Undirected	9.0
96	163	Undirected	6.0
96	164	Undirected	10.0
96	172	Undirected	6.0
96	176	Undirected	7.0
96	182	Undirected	7.0
96	184	Undirected	8.0
96	188	Undirected	14.0
96	190	Undirected	7.0
96	200	Undirected	89.0
96	203	Undirected	15.0
96	210	Undirected	5.0
96	217	Undirected	4.0
96	219	Undirected	1.0
96	221	Undirected	10.0
96	224	Undirected	4.0
97	118	Undirected	2.0
97	119	Undirected	5.0
97	129	Undirected	7.0
97	161	Undirected	1.0
97	170	Undirected	26.0
97	171	Undirected	19.0
98	103	Undirected	49.0
98	104	Undirected	5.0
98	110	Undirected	1.0
98	111	Undirected	10.0
98	118	Undirected	4.0
98	119	Undirected	13.0
98	126	Undirected	10.0
98	127	Undirected	9.0
98	129	Undirected	25.0
98	130	Undirected	7.0
98	131	Undirected	21.0
98	145	Undirected	38.0
98	149	Undirected	14.0
98	160	Undirected	6.0
98	162	Undirected	3.0
98	165	Undirected	4.0
98	167	Undirected	16.0
98	174	Undirected	1.0
98	184	Undirected	5.0
98	185	Undirected	17.0
98	191	Undirected	9.0
98	193	Undirected	18.0
98	202	Undirected	11.0
98	206	Undirected	15.0
98	209	Undirected	10.0
98	215	Undirected	4.0
98	224	Undirected	5.0
99	110	Undirected	4.0
99	138	Undirected	5.0
99	141	Undirected	8.0
99	174	Undirected	5.0
99	203	Undirected	6.0
99	213	Undirected	7.0
99	215	Undirected	6.0
100	102	Undirected	10.0
100	197	Undirected	1.0
100	205	Undirected	10.0
100	207	Undirected	10.0
100	217	Undirected	10.0
100	225	Undirected	2.0
101	107	Undirected	4.0
101	110	Undirected	4.0
101	146	Undirected	4.0
101	195	Undirected	4.0
102	106	Undirected	6.0
102	108	Undirected	2.0
102	110	Undirected	2.0
102	111	Undirected	24.0
102	124	Undirected	7.0
102	127	Undirected	2.0
102	132	Undirected	5.0
102	145	Undirected	1.0
102	146	Undirected	2.0
102	152	Undirected	2.0
102	155	Undirected	5.0
102	157	Undirected	5.0
102	166	Undirected	1.0
102	185	Undirected	1.0
102	190	Undirected	6.0
102	199	Undirected	6.0
102	201	Undirected	12.0
102	203	Undirected	5.0
102	205	Undirected	47.0
102	207	Undirected	10.0
102	208	Undirected	13.0
102	217	Undirected	30.0
102	219	Undirected	37.0
102	224	Undirected	10.0
103	104	Undirected	3.0
103	126	Undirected	10.0
103	127	Undirected	7.0
103	129	Undirected	9.0
103	130	Undirected	4.0
103	131	Undirected	13.0
103	145	Undirected	51.0
103	149	Undirected	22.0
103	165	Undirected	2.0
103	167	Undirected	2.0
103	182	Undirected	1.0
103	185	Undirected	21.0
103	193	Undirected	17.0
103	202	Undirected	9.0
103	206	Undirected	3.0
103	208	Undirected	10.0
103	209	Undirected	12.0
103	217	Undirected	2.0
103	224	Undirected	6.0
104	110	Undirected	5.0
104	119	Undirected	1.0
104	123	Undirected	21.0
104	129	Undirected	17.0
104	130	Undirected	4.0
104	131	Undirected	13.0
104	145	Undirected	4.0
104	149	Undirected	5.0
104	157	Undirected	5.0
104	164	Undirected	5.0
104	179	Undirected	1.0
104	184	Undirected	3.0
104	185	Undirected	3.0
104	200	Undirected	4.0
104	202	Undirected	23.0
104	206	Undirected	10.0
104	209	Undirected	2.0
104	215	Undirected	1.0
104	224	Undirected	2.0
105	107	Undirected	73.0
105	108	Undirected	3.0
105	110	Undirected	73.0
105	124	Undirected	7.0
105	126	Undirected	6.0
105	128	Undirected	1.0
105	146	Undirected	34.0
105	147	Undirected	6.0
105	150	Undirected	2.0
105	152	Undirected	28.0
105	182	Undirected	4.0
105	190	Undirected	10.0
105	203	Undirected	18.0
105	209	Undirected	1.0
105	210	Undirected	2.0
105	217	Undirected	18.0
105	219	Undirected	5.0
106	110	Undirected	1.0
106	111	Undirected	4.0
106	124	Undirected	27.0
106	190	Undirected	4.0
106	199	Undirected	27.0
106	208	Undirected	27.0
106	217	Undirected	27.0
106	219	Undirected	27.0
107	108	Undirected	69.0
107	110	Undirected	196.0
107	111	Undirected	10.0
107	116	Undirected	6.0
107	122	Undirected	6.0
107	124	Undirected	24.0
107	125	Undirected	7.0
107	126	Undirected	10.0
107	127	Undirected	10.0
107	128	Undirected	8.0
107	133	Undirected	2.0
107	138	Undirected	17.0
107	139	Undirected	11.0
107	142	Undirected	3.0
107	145	Undirected	6.0
107	146	Undirected	103.0
107	147	Undirected	14.0
107	148	Undirected	17.0
107	150	Undirected	19.0
107	152	Undirected	97.0
107	154	Undirected	7.0
107	163	Undirected	9.0
107	172	Undirected	6.0
107	178	Undirected	1.0
107	182	Undirected	19.0
107	188	Undirected	7.0
107	190	Undirected	43.0
107	192	Undirected	8.0
107	195	Undirected	10.0
107	196	Undirected	10.0
107	198	Undirected	1.0
107	200	Undirected	37.0
107	203	Undirected	30.0
107	208	Undirected	11.0
107	209	Undirected	3.0
107	214	Undirected	2.0
107	217	Undirected	27.0
107	218	Undirected	6.0
107	219	Undirected	17.0
107	220	Undirected	13.0
107	224	Undirected	10.0
108	110	Undirected	25.0
108	111	Undirected	31.0
108	124	Undirected	1.0
108	126	Undirected	8.0
108	127	Undirected	35.0
108	129	Undirected	8.0
108	130	Undirected	8.0
108	132	Undirected	35.0
108	138	Undirected	23.0
108	140	Undirected	17.0
108	146	Undirected	11.0
108	148	Undirected	11.0
108	150	Undirected	13.0
108	151	Undirected	3.0
108	152	Undirected	46.0
108	155	Undirected	2.0
108	157	Undirected	1.0
108	158	Undirected	3.0
108	159	Undirected	5.0
108	160	Undirected	8.0
108	164	Undirected	3.0
108	172	Undirected	1.0
108	178	Undirected	1.0
108	188	Undirected	38.0
108	190	Undirected	22.0
108	200	Undirected	10.0
108	203	Undirected	15.0
108	214	Undirected	2.0
108	215	Undirected	9.0
108	219	Undirected	4.0
108	220	Undirected	37.0
109	110	Undirected	4.0
109	135	Undirected	3.0
109	147	Undirected	4.0
109	152	Undirected	4.0
109	163	Undirected	4.0
109	200	Undirected	4.0
110	111	Undirected	7.0
110	112	Undirected	16.0
110	114	Undirected	4.0
110	118	Undirected	1.0
110	120	Undirected	8.0
110	122	Undirected	6.0
110	124	Undirected	20.0
110	125	Undirected	10.0
110	126	Undirected	33.0
110	127	Undirected	30.0
110	128	Undirected	8.0
110	130	Undirected	3.0
110	131	Undirected	5.0
110	132	Undirected	7.0
110	135	Undirected	8.0
110	138	Undirected	47.0
110	139	Undirected	12.0
110	140	Undirected	20.0
110	141	Undirected	9.0
110	145	Undirected	24.0
110	146	Undirected	125.0
110	147	Undirected	27.0
110	150	Undirected	6.0
110	152	Undirected	142.0
110	153	Undirected	3.0
110	154	Undirected	6.0
110	155	Undirected	6.0
110	157	Undirected	7.0
110	160	Undirected	3.0
110	162	Undirected	5.0
110	163	Undirected	12.0
110	165	Undirected	9.0
110	172	Undirected	12.0
110	173	Undirected	2.0
110	174	Undirected	6.0
110	178	Undirected	1.0
110	182	Undirected	32.0
110	185	Undirected	4.0
110	188	Undirected	16.0
110	190	Undirected	40.0
110	192	Undirected	8.0
110	194	Undirected	6.0
110	195	Undirected	10.0
110	196	Undirected	14.0
110	199	Undirected	1.0
110	200	Undirected	44.0
110	203	Undirected	58.0
110	208	Undirected	14.0
110	209	Undirected	5.0
110	210	Undirected	7.0
110	213	Undirected	4.0
110	217	Undirected	40.0
110	219	Undirected	20.0
110	221	Undirected	1.0
110	224	Undirected	14.0
111	118	Undirected	5.0
111	124	Undirected	5.0
111	126	Undirected	7.0
111	127	Undirected	21.0
111	129	Undirected	37.0
111	130	Undirected	20.0
111	131	Undirected	23.0
111	132	Undirected	39.0
111	138	Undirected	39.0
111	141	Undirected	7.0
111	145	Undirected	9.0
111	146	Undirected	4.0
111	152	Undirected	7.0
111	155	Undirected	3.0
111	156	Undirected	3.0
111	157	Undirected	4.0
111	158	Undirected	18.0
111	160	Undirected	16.0
111	162	Undirected	8.0
111	165	Undirected	3.0
111	167	Undirected	17.0
111	184	Undirected	3.0
111	188	Undirected	4.0
111	190	Undirected	17.0
111	199	Undirected	4.0
111	201	Undirected	1.0
111	203	Undirected	11.0
111	206	Undirected	2.0
111	208	Undirected	7.0
111	210	Undirected	3.0
111	211	Undirected	2.0
111	215	Undirected	22.0
111	217	Undirected	6.0
111	219	Undirected	22.0
111	224	Undirected	7.0
112	126	Undirected	16.0
112	127	Undirected	12.0
112	146	Undirected	2.0
112	152	Undirected	2.0
112	162	Undirected	2.0
112	165	Undirected	7.0
112	193	Undirected	1.0
112	203	Undirected	2.0
112	208	Undirected	3.0
112	210	Undirected	1.0
112	217	Undirected	3.0
112	224	Undirected	2.0
113	152	Undirected	1.0
113	208	Undirected	1.0
113	219	Undirected	1.0
114	152	Undirected	4.0
115	152	Undirected	1.0
116	138	Undirected	1.0
116	146	Undirected	2.0
116	152	Undirected	4.0
116	163	Undirected	4.0
116	195	Undirected	1.0
117	208	Undirected	2.0
117	224	Undirected	1.0
118	119	Undirected	8.0
118	123	Undirected	3.0
118	126	Undirected	5.0
118	127	Undirected	22.0
118	129	Undirected	6.0
118	131	Undirected	10.0
118	132	Undirected	12.0
118	138	Undirected	14.0
118	140	Undirected	9.0
118	145	Undirected	10.0
118	159	Undirected	15.0
118	160	Undirected	44.0
118	161	Undirected	36.0
118	162	Undirected	33.0
118	170	Undirected	21.0
118	171	Undirected	12.0
118	184	Undirected	14.0
118	191	Undirected	4.0
118	202	Undirected	4.0
118	206	Undirected	2.0
118	217	Undirected	1.0
119	123	Undirected	5.0
119	129	Undirected	5.0
119	160	Undirected	8.0
119	162	Undirected	3.0
119	170	Undirected	13.0
119	184	Undirected	24.0
119	191	Undirected	11.0
119	202	Undirected	1.0
119	206	Undirected	5.0
120	134	Undirected	62.0
120	135	Undirected	26.0
120	136	Undirected	61.0
120	147	Undirected	4.0
120	152	Undirected	6.0
120	155	Undirected	59.0
120	157	Undirected	60.0
120	172	Undirected	6.0
120	200	Undirected	3.0
120	203	Undirected	54.0
120	213	Undirected	8.0
121	127	Undirected	1.0
121	165	Undirected	2.0
121	209	Undirected	1.0
122	124	Undirected	1.0
122	146	Undirected	6.0
122	172	Undirected	6.0
122	203	Undirected	1.0
122	224	Undirected	2.0
123	129	Undirected	46.0
123	130	Undirected	6.0
123	131	Undirected	52.0
123	149	Undirected	1.0
123	159	Undirected	1.0
123	160	Undirected	11.0
123	161	Undirected	3.0
123	162	Undirected	11.0
123	183	Undirected	20.0
123	184	Undirected	38.0
123	202	Undirected	23.0
123	206	Undirected	17.0
124	126	Undirected	1.0
124	128	Undirected	8.0
124	146	Undirected	10.0
124	152	Undirected	40.0
124	182	Undirected	9.0
124	190	Undirected	7.0
124	197	Undirected	24.0
124	199	Undirected	27.0
124	200	Undirected	8.0
124	203	Undirected	5.0
124	207	Undirected	1.0
124	208	Undirected	51.0
124	209	Undirected	4.0
124	217	Undirected	52.0
124	219	Undirected	51.0
124	224	Undirected	27.0
125	126	Undirected	10.0
125	127	Undirected	9.0
125	148	Undirected	6.0
125	152	Undirected	7.0
125	165	Undirected	4.0
125	188	Undirected	2.0
125	190	Undirected	6.0
125	205	Undirected	2.0
125	217	Undirected	1.0
125	219	Undirected	2.0
125	222	Undirected	9.0
125	224	Undirected	1.0
126	127	Undirected	177.0
126	129	Undirected	42.0
126	130	Undirected	86.0
126	131	Undirected	49.0
126	132	Undirected	20.0
126	135	Undirected	11.0
126	138	Undirected	7.0
126	145	Undirected	12.0
126	147	Undirected	9.0
126	149	Undirected	3.0
126	152	Undirected	15.0
126	155	Undirected	5.0
126	157	Undirected	9.0
126	159	Undirected	7.0
126	160	Undirected	15.0
126	162	Undirected	18.0
126	165	Undirected	12.0
126	185	Undirected	10.0
126	188	Undirected	3.0
126	190	Undirected	30.0
126	193	Undirected	14.0
126	202	Undirected	9.0
126	203	Undirected	20.0
126	206	Undirected	4.0
126	208	Undirected	8.0
126	209	Undirected	6.0
126	210	Undirected	8.0
126	215	Undirected	13.0
126	219	Undirected	3.0
126	222	Undirected	4.0
126	223	Undirected	5.0
126	224	Undirected	15.0
127	129	Undirected	77.0
127	130	Undirected	192.0
127	131	Undirected	91.0
127	132	Undirected	81.0
127	135	Undirected	5.0
127	138	Undirected	53.0
127	141	Undirected	5.0
127	145	Undirected	18.0
127	146	Undirected	3.0
127	147	Undirected	5.0
127	149	Undirected	5.0
127	152	Undirected	11.0
127	155	Undirected	12.0
127	157	Undirected	15.0
127	159	Undirected	10.0
127	160	Undirected	37.0
127	161	Undirected	5.0
127	162	Undirected	67.0
127	165	Undirected	20.0
127	170	Undirected	3.0
127	176	Undirected	3.0
127	177	Undirected	6.0
127	185	Undirected	11.0
127	188	Undirected	18.0
127	189	Undirected	4.0
127	190	Undirected	39.0
127	193	Undirected	8.0
127	202	Undirected	32.0
127	203	Undirected	29.0
127	206	Undirected	10.0
127	208	Undirected	6.0
127	210	Undirected	10.0
127	215	Undirected	33.0
127	217	Undirected	12.0
127	220	Undirected	3.0
127	222	Undirected	5.0
127	223	Undirected	14.0
127	224	Undirected	5.0
128	146	Undirected	4.0
128	182	Undirected	8.0
129	130	Undirected	139.0
129	131	Undirected	310.0
129	132	Undirected	76.0
129	138	Undirected	33.0
129	140	Undirected	6.0
129	141	Undirected	8.0
129	145	Undirected	12.0
129	155	Undirected	5.0
129	158	Undirected	18.0
129	160	Undirected	33.0
129	161	Undirected	5.0
129	162	Undirected	31.0
129	165	Undirected	16.0
129	167	Undirected	14.0
129	170	Undirected	8.0
129	171	Undirected	6.0
129	183	Undirected	5.0
129	184	Undirected	22.0
129	185	Undirected	7.0
129	188	Undirected	20.0
129	193	Undirected	15.0
129	200	Undirected	7.0
129	202	Undirected	39.0
129	206	Undirected	38.0
129	208	Undirected	8.0
129	209	Undirected	15.0
129	210	Undirected	4.0
129	215	Undirected	42.0
129	217	Undirected	8.0
129	223	Undirected	8.0
129	224	Undirected	6.0
130	131	Undirected	85.0
130	132	Undirected	60.0
130	138	Undirected	24.0
130	145	Undirected	4.0
130	149	Undirected	4.0
130	152	Undirected	4.0
130	155	Undirected	11.0
130	157	Undirected	11.0
130	160	Undirected	26.0
130	162	Undirected	36.0
130	165	Undirected	12.0
130	170	Undirected	2.0
130	171	Undirected	3.0
130	177	Undirected	3.0
130	185	Undirected	3.0
130	188	Undirected	15.0
130	190	Undirected	6.0
130	193	Undirected	11.0
130	202	Undirected	24.0
130	203	Undirected	11.0
130	206	Undirected	12.0
130	209	Undirected	5.0
130	210	Undirected	6.0
130	215	Undirected	10.0
130	217	Undirected	8.0
130	223	Undirected	12.0
130	225	Undirected	3.0
131	132	Undirected	21.0
131	138	Undirected	28.0
131	141	Undirected	6.0
131	145	Undirected	18.0
131	149	Undirected	5.0
131	155	Undirected	11.0
131	157	Undirected	5.0
131	159	Undirected	6.0
131	160	Undirected	36.0
131	161	Undirected	4.0
131	162	Undirected	57.0
131	165	Undirected	7.0
131	167	Undirected	11.0
131	183	Undirected	12.0
131	184	Undirected	20.0
131	185	Undirected	8.0
131	188	Undirected	25.0
131	193	Undirected	18.0
131	202	Undirected	35.0
131	206	Undirected	34.0
131	208	Undirected	7.0
131	209	Undirected	19.0
131	210	Undirected	8.0
131	215	Undirected	24.0
131	222	Undirected	3.0
131	223	Undirected	4.0
131	224	Undirected	8.0
132	138	Undirected	20.0
132	155	Undirected	3.0
132	158	Undirected	18.0
132	159	Undirected	2.0
132	160	Undirected	11.0
132	167	Undirected	2.0
132	171	Undirected	1.0
132	177	Undirected	18.0
132	188	Undirected	1.0
132	190	Undirected	6.0
132	201	Undirected	3.0
132	202	Undirected	3.0
132	203	Undirected	5.0
132	206	Undirected	4.0
132	209	Undirected	1.0
132	210	Undirected	3.0
132	215	Undirected	19.0
132	218	Undirected	1.0
132	219	Undirected	2.0
132	220	Undirected	4.0
132	223	Undirected	8.0
133	147	Undirected	13.0
133	152	Undirected	13.0
133	203	Undirected	13.0
133	215	Undirected	1.0
134	135	Undirected	20.0
134	136	Undirected	70.0
134	145	Undirected	1.0
134	155	Undirected	77.0
134	157	Undirected	90.0
134	189	Undirected	1.0
134	203	Undirected	73.0
134	213	Undirected	8.0
135	136	Undirected	20.0
135	144	Undirected	6.0
135	147	Undirected	4.0
135	152	Undirected	6.0
135	155	Undirected	20.0
135	157	Undirected	22.0
135	165	Undirected	2.0
135	172	Undirected	6.0
135	190	Undirected	1.0
135	200	Undirected	9.0
135	203	Undirected	30.0
135	213	Undirected	8.0
135	217	Undirected	3.0
136	155	Undirected	60.0
136	157	Undirected	62.0
136	184	Undirected	4.0
136	203	Undirected	51.0
136	213	Undirected	8.0
138	140	Undirected	123.0
138	141	Undirected	38.0
138	145	Undirected	36.0
138	152	Undirected	7.0
138	153	Undirected	2.0
138	154	Undirected	3.0
138	155	Undirected	33.0
138	157	Undirected	43.0
138	158	Undirected	4.0
138	160	Undirected	17.0
138	162	Undirected	11.0
138	164	Undirected	4.0
138	165	Undirected	5.0
138	171	Undirected	2.0
138	174	Undirected	4.0
138	185	Undirected	3.0
138	188	Undirected	4.0
138	189	Undirected	9.0
138	190	Undirected	34.0
138	200	Undirected	4.0
138	203	Undirected	32.0
138	208	Undirected	1.0
138	210	Undirected	6.0
138	211	Undirected	3.0
138	213	Undirected	4.0
138	215	Undirected	59.0
138	220	Undirected	15.0
