Source	Target	Type	Weight
127	157	Undirected	1.0
127	190	Undirected	73.0
128	147	Undirected	20.0
128	157	Undirected	2.0
128	190	Undirected	30.0
129	149	Undirected	62.0
129	177	Undirected	1.0
147	157	Undirected	1.0
147	190	Undirected	119.0
149	190	Undirected	115.0
2	19	Undirected	1.0
2	177	Undirected	3.0
19	125	Undirected	23.0
19	177	Undirected	1.0
52	122	Undirected	15.0
52	177	Undirected	3.0
122	157	Undirected	16.0
122	203	Undirected	1.0
125	177	Undirected	1.0
157	203	Undirected	1.0
2	89	Undirected	2.0
89	157	Undirected	2.0
102	125	Undirected	6.0
3	53	Undirected	4.0
53	58	Undirected	24.0
3	178	Undirected	4.0
9	53	Undirected	38.0
9	178	Undirected	49.0
53	203	Undirected	8.0
120	203	Undirected	1.0
52	87	Undirected	34.0
3	120	Undirected	8.0
3	152	Undirected	2.0
106	123	Undirected	20.0
106	152	Undirected	16.0
111	123	Undirected	6.0
111	131	Undirected	14.0
120	123	Undirected	192.0
120	152	Undirected	37.0
123	131	Undirected	24.0
125	131	Undirected	20.0
131	152	Undirected	17.0
3	111	Undirected	3.0
3	131	Undirected	9.0
111	125	Undirected	12.0
123	152	Undirected	26.0
3	123	Undirected	14.0
3	106	Undirected	10.0
3	147	Undirected	4.0
106	131	Undirected	39.0
120	190	Undirected	29.0
123	147	Undirected	11.0
123	190	Undirected	11.0
125	190	Undirected	5.0
131	149	Undirected	43.0
3	125	Undirected	11.0
106	124	Undirected	23.0
123	125	Undirected	60.0
87	141	Undirected	23.0
137	141	Undirected	25.0
43	87	Undirected	19.0
43	147	Undirected	5.0
52	137	Undirected	12.0
87	149	Undirected	1.0
137	149	Undirected	2.0
141	149	Undirected	1.0
3	80	Undirected	10.0
43	137	Undirected	15.0
80	87	Undirected	2.0
80	141	Undirected	4.0
3	78	Undirected	2.0
78	168	Undirected	34.0
3	81	Undirected	12.0
74	98	Undirected	7.0
3	98	Undirected	9.0
74	81	Undirected	4.0
87	147	Undirected	9.0
3	204	Undirected	33.0
3	191	Undirected	2.0
26	97	Undirected	30.0
26	204	Undirected	52.0
81	191	Undirected	19.0
97	191	Undirected	47.0
191	204	Undirected	24.0
3	51	Undirected	6.0
26	51	Undirected	20.0
26	191	Undirected	37.0
51	191	Undirected	28.0
81	97	Undirected	13.0
3	210	Undirected	3.0
3	26	Undirected	5.0
3	171	Undirected	3.0
26	58	Undirected	14.0
26	138	Undirected	17.0
26	202	Undirected	36.0
58	138	Undirected	22.0
58	202	Undirected	31.0
105	138	Undirected	125.0
105	202	Undirected	40.0
138	171	Undirected	21.0
138	204	Undirected	14.0
171	204	Undirected	4.0
52	80	Undirected	6.0
141	204	Undirected	1.0
3	79	Undirected	1.0
52	79	Undirected	4.0
52	204	Undirected	3.0
3	58	Undirected	10.0
58	171	Undirected	14.0
81	105	Undirected	24.0
81	171	Undirected	4.0
81	202	Undirected	27.0
105	171	Undirected	32.0
138	194	Undirected	9.0
171	194	Undirected	4.0
194	202	Undirected	60.0
202	204	Undirected	69.0
81	123	Undirected	19.0
81	204	Undirected	46.0
80	204	Undirected	6.0
3	190	Undirected	2.0
26	105	Undirected	23.0
44	58	Undirected	12.0
44	138	Undirected	8.0
44	171	Undirected	3.0
44	202	Undirected	64.0
58	105	Undirected	48.0
105	147	Undirected	6.0
105	204	Undirected	20.0
147	171	Undirected	1.0
147	204	Undirected	2.0
190	202	Undirected	19.0
3	92	Undirected	12.0
3	162	Undirected	12.0
92	162	Undirected	19.0
3	12	Undirected	2.0
3	161	Undirected	12.0
12	111	Undirected	3.0
12	162	Undirected	2.0
24	161	Undirected	17.0
111	161	Undirected	21.0
80	161	Undirected	3.0
92	161	Undirected	26.0
161	162	Undirected	30.0
92	187	Undirected	2.0
162	187	Undirected	1.0
3	209	Undirected	1.0
84	209	Undirected	5.0
3	40	Undirected	1.0
40	53	Undirected	1.0
40	196	Undirected	1.0
178	196	Undirected	2.0
3	86	Undirected	2.0
3	117	Undirected	2.0
3	202	Undirected	9.0
44	194	Undirected	74.0
51	86	Undirected	2.0
51	117	Undirected	3.0
51	194	Undirected	5.0
51	204	Undirected	20.0
86	186	Undirected	27.0
86	202	Undirected	27.0
101	117	Undirected	27.0
101	194	Undirected	27.0
101	204	Undirected	27.0
117	194	Undirected	51.0
117	204	Undirected	51.0
186	202	Undirected	27.0
194	204	Undirected	72.0
51	202	Undirected	12.0
44	86	Undirected	27.0
44	186	Undirected	27.0
51	186	Undirected	2.0
86	194	Undirected	27.0
101	202	Undirected	27.0
186	194	Undirected	27.0
52	123	Undirected	6.0
80	122	Undirected	37.0
80	125	Undirected	21.0
52	81	Undirected	3.0
81	106	Undirected	6.0
122	123	Undirected	139.0
3	122	Undirected	5.0
57	123	Undirected	33.0
119	123	Undirected	86.0
120	122	Undirected	77.0
42	141	Undirected	2.0
43	83	Undirected	11.0
83	157	Undirected	1.0
99	157	Undirected	2.0
3	200	Undirected	1.0
17	52	Undirected	1.0
17	99	Undirected	1.0
42	94	Undirected	1.0
52	94	Undirected	1.0
94	99	Undirected	1.0
99	200	Undirected	1.0
52	78	Undirected	1.0
78	99	Undirected	1.0
52	124	Undirected	12.0
123	124	Undirected	85.0
5	52	Undirected	64.0
52	127	Undirected	68.0
113	147	Undirected	59.0
129	147	Undirected	60.0
52	129	Undirected	60.0
5	113	Undirected	78.0
5	147	Undirected	64.0
127	149	Undirected	90.0
127	129	Undirected	70.0
127	173	Undirected	1.0
5	190	Undirected	67.0
113	190	Undirected	54.0
5	128	Undirected	20.0
128	129	Undirected	20.0
52	190	Undirected	71.0
128	149	Undirected	22.0
24	52	Undirected	3.0
43	190	Undirected	8.0
5	120	Undirected	7.0
5	198	Undirected	8.0
52	198	Undirected	8.0
113	198	Undirected	8.0
128	198	Undirected	8.0
129	198	Undirected	8.0
149	198	Undirected	8.0
52	149	Undirected	81.0
129	190	Undirected	51.0
113	128	Undirected	26.0
105	190	Undirected	58.0
5	134	Undirected	1.0
134	190	Undirected	12.0
5	44	Undirected	1.0
44	52	Undirected	7.0
44	129	Undirected	1.0
44	147	Undirected	58.0
52	131	Undirected	5.0
127	131	Undirected	2.0
131	147	Undirected	33.0
91	129	Undirected	1.0
5	145	Undirected	1.0
5	91	Undirected	5.0
105	128	Undirected	8.0
105	149	Undirected	7.0
81	113	Undirected	1.0
81	129	Undirected	1.0
81	149	Undirected	2.0
5	43	Undirected	2.0
122	124	Undirected	310.0
6	106	Undirected	57.0
6	67	Undirected	21.0
6	32	Undirected	31.0
6	59	Undirected	2.0
6	120	Undirected	13.0
6	124	Undirected	32.0
6	196	Undirected	3.0
6	209	Undirected	3.0
28	33	Undirected	29.0
28	67	Undirected	2.0
28	106	Undirected	15.0
28	122	Undirected	58.0
28	157	Undirected	12.0
28	196	Undirected	15.0
28	209	Undirected	7.0
32	59	Undirected	7.0
32	77	Undirected	10.0
32	120	Undirected	8.0
32	124	Undirected	34.0
32	178	Undirected	3.0
32	197	Undirected	2.0
33	59	Undirected	7.0
33	77	Undirected	11.0
33	120	Undirected	4.0
33	124	Undirected	46.0
33	178	Undirected	5.0
33	197	Undirected	2.0
59	67	Undirected	1.0
59	106	Undirected	4.0
59	122	Undirected	25.0
59	157	Undirected	34.0
59	196	Undirected	11.0
59	209	Undirected	13.0
67	106	Undirected	9.0
67	157	Undirected	1.0
67	196	Undirected	1.0
67	209	Undirected	1.0
77	124	Undirected	58.0
77	178	Undirected	7.0
77	197	Undirected	8.0
106	122	Undirected	37.0
106	178	Undirected	17.0
106	197	Undirected	2.0
120	124	Undirected	91.0
120	197	Undirected	2.0
122	178	Undirected	2.0
122	197	Undirected	1.0
124	157	Undirected	7.0
124	196	Undirected	8.0
124	209	Undirected	8.0
157	196	Undirected	1.0
157	209	Undirected	3.0
178	209	Undirected	7.0
196	209	Undirected	25.0
6	9	Undirected	3.0
6	91	Undirected	3.0
6	122	Undirected	31.0
9	32	Undirected	3.0
9	102	Undirected	145.0
9	122	Undirected	6.0
9	139	Undirected	15.0
32	53	Undirected	3.0
32	102	Undirected	1.0
32	122	Undirected	38.0
32	187	Undirected	4.0
53	102	Undirected	18.0
53	122	Undirected	2.0
53	139	Undirected	14.0
91	102	Undirected	37.0
91	122	Undirected	5.0
91	139	Undirected	23.0
102	106	Undirected	10.0
102	139	Undirected	14.0
106	138	Undirected	4.0
106	187	Undirected	4.0
122	139	Undirected	1.0
138	139	Undirected	12.0
139	187	Undirected	16.0
93	120	Undirected	9.0
6	28	Undirected	22.0
6	152	Undirected	30.0
28	93	Undirected	72.0
80	93	Undirected	6.0
93	122	Undirected	25.0
122	152	Undirected	33.0
6	93	Undirected	18.0
6	83	Undirected	5.0
32	36	Undirected	32.0
32	83	Undirected	1.0
33	75	Undirected	16.0
33	122	Undirected	29.0
36	122	Undirected	20.0
75	83	Undirected	1.0
75	124	Undirected	33.0
83	124	Undirected	8.0
6	36	Undirected	11.0
32	75	Undirected	12.0
36	124	Undirected	23.0
6	75	Undirected	16.0
32	159	Undirected	19.0
33	106	Undirected	12.0
36	106	Undirected	1.0
75	106	Undirected	5.0
75	159	Undirected	8.0
122	159	Undirected	14.0
6	33	Undirected	27.0
36	75	Undirected	11.0
6	123	Undirected	10.0
6	162	Undirected	1.0
106	162	Undirected	2.0
123	162	Undirected	3.0
6	18	Undirected	10.0
18	69	Undirected	12.0
6	181	Undirected	2.0
33	181	Undirected	3.0
6	131	Undirected	33.0
6	192	Undirected	7.0
33	116	Undirected	9.0
36	116	Undirected	3.0
75	116	Undirected	5.0
116	124	Undirected	52.0
124	192	Undirected	34.0
33	36	Undirected	23.0
75	82	Undirected	17.0
75	195	Undirected	15.0
82	106	Undirected	19.0
90	106	Undirected	21.0
106	195	Undirected	2.0
18	31	Undirected	12.0
31	33	Undirected	8.0
6	31	Undirected	20.0
6	147	Undirected	5.0
6	198	Undirected	3.0
17	18	Undirected	4.0
17	44	Undirected	7.0
17	134	Undirected	12.0
17	190	Undirected	6.0
17	200	Undirected	10.0
18	134	Undirected	4.0
18	190	Undirected	5.0
18	200	Undirected	3.0
31	94	Undirected	8.0
31	147	Undirected	2.0
31	198	Undirected	6.0
44	94	Undirected	3.0
44	190	Undirected	41.0
94	147	Undirected	2.0
94	198	Undirected	7.0
134	147	Undirected	28.0
134	200	Undirected	8.0
147	200	Undirected	3.0
190	200	Undirected	2.0
6	15	Undirected	9.0
6	43	Undirected	4.0
6	94	Undirected	5.0
6	165	Undirected	1.0
6	200	Undirected	9.0
15	31	Undirected	4.0
15	44	Undirected	1.0
15	105	Undirected	4.0
15	134	Undirected	4.0
15	165	Undirected	4.0
15	198	Undirected	4.0
17	31	Undirected	10.0
17	105	Undirected	10.0
17	147	Undirected	2.0
18	43	Undirected	12.0
18	94	Undirected	3.0
18	147	Undirected	2.0
31	43	Undirected	9.0
31	105	Undirected	5.0
31	134	Undirected	10.0
31	200	Undirected	4.0
43	105	Undirected	9.0
43	134	Undirected	5.0
43	198	Undirected	4.0
44	105	Undirected	28.0
44	165	Undirected	5.0
44	200	Undirected	3.0
94	134	Undirected	8.0
94	200	Undirected	6.0
105	198	Undirected	4.0
131	134	Undirected	38.0
131	190	Undirected	32.0
134	198	Undirected	8.0
165	190	Undirected	4.0
165	200	Undirected	2.0
198	200	Undirected	3.0
6	190	Undirected	10.0
31	190	Undirected	6.0
6	51	Undirected	1.0
6	97	Undirected	2.0
26	81	Undirected	46.0
106	191	Undirected	2.0
32	57	Undirected	3.0
32	123	Undirected	6.0
57	124	Undirected	14.0
6	111	Undirected	5.0
6	153	Undirected	3.0
15	32	Undirected	8.0
15	77	Undirected	13.0
15	137	Undirected	4.0
15	153	Undirected	4.0
32	67	Undirected	6.0
32	152	Undirected	9.0
32	154	Undirected	17.0
67	111	Undirected	10.0
67	152	Undirected	32.0
67	154	Undirected	17.0
77	137	Undirected	13.0
77	153	Undirected	6.0
111	137	Undirected	10.0
111	153	Undirected	36.0
137	152	Undirected	12.0
137	154	Undirected	14.0
152	154	Undirected	71.0
6	77	Undirected	12.0
15	152	Undirected	10.0
32	189	Undirected	2.0
77	152	Undirected	26.0
123	154	Undirected	36.0
152	189	Undirected	17.0
6	154	Undirected	17.0
15	131	Undirected	8.0
67	77	Undirected	13.0
131	154	Undirected	11.0
6	178	Undirected	4.0
15	106	Undirected	2.0
15	154	Undirected	13.0
32	153	Undirected	7.0
33	137	Undirected	6.0
33	153	Undirected	1.0
67	137	Undirected	14.0
77	111	Undirected	12.0
106	153	Undirected	2.0
111	152	Undirected	44.0
152	153	Undirected	24.0
153	178	Undirected	2.0
6	98	Undirected	1.0
6	141	Undirected	1.0
15	141	Undirected	1.0
32	131	Undirected	3.0
77	98	Undirected	2.0
77	141	Undirected	3.0
98	131	Undirected	1.0
98	141	Undirected	22.0
131	141	Undirected	1.0
6	133	Undirected	6.0
6	197	Undirected	2.0
15	133	Undirected	2.0
15	197	Undirected	1.0
32	106	Undirected	20.0
33	154	Undirected	4.0
67	178	Undirected	11.0
77	154	Undirected	41.0
133	154	Undirected	4.0
133	197	Undirected	1.0
137	197	Undirected	3.0
152	197	Undirected	2.0
154	197	Undirected	2.0
6	80	Undirected	5.0
80	154	Undirected	4.0
6	134	Undirected	9.0
6	17	Undirected	7.0
17	103	Undirected	2.0
18	19	Undirected	8.0
18	103	Undirected	1.0
19	21	Undirected	4.0
19	103	Undirected	5.0
19	200	Undirected	87.0
21	103	Undirected	1.0
21	200	Undirected	3.0
31	131	Undirected	7.0
131	200	Undirected	59.0
6	204	Undirected	2.0
6	81	Undirected	5.0
24	93	Undirected	10.0
24	179	Undirected	9.0
93	179	Undirected	9.0
31	32	Undirected	5.0
6	116	Undirected	5.0
80	106	Undirected	5.0
27	42	Undirected	8.0
27	152	Undirected	1.0
42	131	Undirected	1.0
6	42	Undirected	4.0
6	119	Undirected	7.0
6	151	Undirected	3.0
81	119	Undirected	20.0
81	124	Undirected	18.0
81	152	Undirected	2.0
106	111	Undirected	5.0
111	119	Undirected	5.0
111	124	Undirected	10.0
111	151	Undirected	15.0
119	124	Undirected	49.0
119	151	Undirected	7.0
119	154	Undirected	18.0
120	151	Undirected	10.0
124	144	Undirected	1.0
124	152	Undirected	36.0
144	151	Undirected	22.0
144	154	Undirected	5.0
151	154	Undirected	36.0
57	119	Undirected	38.0
57	152	Undirected	8.0
106	119	Undirected	7.0
119	152	Undirected	15.0
124	154	Undirected	57.0
42	106	Undirected	11.0
42	154	Undirected	1.0
106	154	Undirected	8.0
28	75	Undirected	26.0
75	90	Undirected	23.0
6	90	Undirected	8.0
28	181	Undirected	23.0
75	122	Undirected	23.0
124	181	Undirected	18.0
181	195	Undirected	8.0
32	33	Undirected	29.0
18	131	Undirected	5.0
19	24	Undirected	4.0
19	69	Undirected	30.0
19	131	Undirected	69.0
19	190	Undirected	2.0
20	43	Undirected	3.0
20	105	Undirected	4.0
20	133	Undirected	27.0
20	190	Undirected	3.0
24	69	Undirected	12.0
24	131	Undirected	9.0
24	154	Undirected	10.0
43	69	Undirected	16.0
43	133	Undirected	4.0
69	105	Undirected	6.0
69	133	Undirected	30.0
69	190	Undirected	3.0
105	133	Undirected	20.0
133	190	Undirected	8.0
6	24	Undirected	9.0
6	69	Undirected	7.0
18	154	Undirected	10.0
24	190	Undirected	8.0
105	131	Undirected	47.0
24	105	Undirected	10.0
6	105	Undirected	9.0
9	103	Undirected	101.0
9	138	Undirected	40.0
9	187	Undirected	45.0
24	91	Undirected	1.0
24	102	Undirected	1.0
24	138	Undirected	1.0
24	147	Undirected	6.0
24	187	Undirected	1.0
81	102	Undirected	54.0
81	138	Undirected	14.0
81	187	Undirected	2.0
91	97	Undirected	2.0
91	105	Undirected	71.0
91	147	Undirected	1.0
91	187	Undirected	89.0
97	103	Undirected	2.0
97	138	Undirected	2.0
97	147	Undirected	5.0
97	187	Undirected	1.0
102	105	Undirected	196.0
102	147	Undirected	1.0
102	187	Undirected	37.0
103	139	Undirected	2.0
103	149	Undirected	1.0
103	190	Undirected	15.0
105	187	Undirected	44.0
138	149	Undirected	1.0
138	190	Undirected	16.0
139	190	Undirected	19.0
149	187	Undirected	2.0
6	30	Undirected	1.0
6	11	Undirected	2.0
11	33	Undirected	12.0
11	122	Undirected	3.0
17	94	Undirected	12.0
94	131	Undirected	5.0
131	196	Undirected	6.0
24	31	Undirected	5.0
67	131	Undirected	28.0
67	151	Undirected	14.0
77	131	Undirected	20.0
131	151	Undirected	1.0
144	152	Undirected	7.0
151	176	Undirected	16.0
9	67	Undirected	22.0
9	105	Undirected	127.0
67	105	Undirected	10.0
105	152	Undirected	3.0
67	120	Undirected	7.0
151	152	Undirected	27.0
6	58	Undirected	1.0
6	89	Undirected	3.0
6	125	Undirected	6.0
6	159	Undirected	5.0
19	58	Undirected	2.0
19	82	Undirected	20.0
19	89	Undirected	2.0
19	93	Undirected	10.0
19	119	Undirected	25.0
19	124	Undirected	48.0
19	159	Undirected	6.0
27	34	Undirected	5.0
27	69	Undirected	2.0
27	82	Undirected	33.0
27	89	Undirected	2.0
27	93	Undirected	10.0
27	106	Undirected	20.0
27	124	Undirected	22.0
27	131	Undirected	5.0
27	200	Undirected	18.0
28	58	Undirected	3.0
28	80	Undirected	19.0
28	90	Undirected	38.0
28	125	Undirected	7.0
28	150	Undirected	2.0
28	200	Undirected	3.0
34	69	Undirected	2.0
34	82	Undirected	4.0
34	89	Undirected	4.0
34	93	Undirected	4.0
34	106	Undirected	3.0
34	122	Undirected	8.0
34	125	Undirected	12.0
34	150	Undirected	2.0
34	200	Undirected	2.0
58	80	Undirected	1.0
58	89	Undirected	2.0
58	93	Undirected	1.0
58	106	Undirected	2.0
58	124	Undirected	6.0
58	131	Undirected	7.0
58	159	Undirected	1.0
69	80	Undirected	1.0
69	83	Undirected	1.0
69	90	Undirected	2.0
69	103	Undirected	2.0
69	119	Undirected	17.0
69	124	Undirected	31.0
69	131	Undirected	50.0
80	82	Undirected	5.0
80	89	Undirected	1.0
80	119	Undirected	5.0
80	131	Undirected	3.0
80	159	Undirected	1.0
82	83	Undirected	18.0
82	90	Undirected	38.0
82	119	Undirected	8.0
82	124	Undirected	21.0
82	131	Undirected	5.0
82	159	Undirected	2.0
83	89	Undirected	2.0
83	93	Undirected	2.0
83	122	Undirected	33.0
83	159	Undirected	2.0
89	90	Undirected	2.0
89	103	Undirected	4.0
89	119	Undirected	2.0
89	124	Undirected	1.0
89	131	Undirected	3.0
89	159	Undirected	2.0
90	93	Undirected	13.0
90	119	Undirected	11.0
90	124	Undirected	32.0
90	150	Undirected	18.0
90	200	Undirected	19.0
93	106	Undirected	10.0
93	124	Undirected	21.0
93	131	Undirected	2.0
93	159	Undirected	16.0
103	119	Undirected	8.0
103	124	Undirected	2.0
103	131	Undirected	23.0
103	200	Undirected	9.0
106	200	Undirected	22.0
119	125	Undirected	20.0
119	200	Undirected	13.0
122	131	Undirected	33.0
122	200	Undirected	42.0
124	131	Undirected	28.0
124	200	Undirected	24.0
125	159	Undirected	2.0
131	150	Undirected	4.0
150	159	Undirected	2.0
159	200	Undirected	3.0
6	103	Undirected	10.0
89	125	Undirected	4.0
122	125	Undirected	76.0
19	77	Undirected	7.0
19	90	Undirected	20.0
19	122	Undirected	70.0
27	83	Undirected	18.0
27	119	Undirected	8.0
27	123	Undirected	8.0
27	150	Undirected	18.0
77	90	Undirected	2.0
77	119	Undirected	45.0
77	123	Undirected	56.0
82	103	Undirected	3.0
82	123	Undirected	16.0
82	150	Undirected	18.0
83	103	Undirected	8.0
83	150	Undirected	18.0
90	120	Undirected	12.0
90	123	Undirected	11.0
90	131	Undirected	4.0
103	125	Undirected	35.0
120	200	Undirected	33.0
123	150	Undirected	4.0
125	150	Undirected	18.0
80	83	Undirected	5.0
83	123	Undirected	21.0
120	131	Undirected	53.0
19	28	Undirected	24.0
19	83	Undirected	18.0
27	28	Undirected	30.0
27	103	Undirected	3.0
28	34	Undirected	4.0
28	83	Undirected	3.0
28	123	Undirected	21.0
28	159	Undirected	19.0
34	90	Undirected	5.0
34	131	Undirected	3.0
59	89	Undirected	2.0
59	93	Undirected	50.0
59	123	Undirected	17.0
59	131	Undirected	4.0
59	159	Undirected	4.0
82	89	Undirected	2.0
82	125	Undirected	19.0
83	200	Undirected	18.0
89	123	Undirected	4.0
89	200	Undirected	2.0
90	125	Undirected	18.0
93	125	Undirected	2.0
103	122	Undirected	8.0
122	150	Undirected	18.0
131	159	Undirected	2.0
32	173	Undirected	13.0
36	173	Undirected	3.0
None	33	Undirected	1.0
6	177	Undirected	1.0
69	120	Undirected	27.0
87	124	Undirected	4.0
87	133	Undirected	6.0
120	133	Undirected	6.0
124	133	Undirected	4.0
131	177	Undirected	9.0
6	19	Undirected	7.0
6	26	Undirected	4.0
14	33	Undirected	1.0
14	90	Undirected	15.0
14	196	Undirected	1.0
26	28	Undirected	7.0
26	33	Undirected	1.0
26	90	Undirected	17.0
26	196	Undirected	2.0
28	31	Undirected	15.0
31	90	Undirected	2.0
31	196	Undirected	8.0
33	90	Undirected	3.0
33	209	Undirected	2.0
60	196	Undirected	8.0
90	196	Undirected	15.0
106	196	Undirected	3.0
28	60	Undirected	29.0
33	60	Undirected	2.0
31	124	Undirected	5.0
33	152	Undirected	3.0
33	82	Undirected	8.0
31	82	Undirected	2.0
6	195	Undirected	3.0
28	195	Undirected	37.0
36	192	Undirected	10.0
90	189	Undirected	13.0
90	195	Undirected	51.0
33	192	Undirected	11.0
103	178	Undirected	22.0
111	178	Undirected	3.0
133	178	Undirected	21.0
6	21	Undirected	2.0
6	27	Undirected	5.0
6	44	Undirected	4.0
44	134	Undirected	34.0
106	149	Undirected	4.0
44	106	Undirected	6.0
106	134	Undirected	7.0
31	93	Undirected	8.0
43	93	Undirected	7.0
75	93	Undirected	8.0
28	112	Undirected	3.0
112	123	Undirected	2.0
6	112	Undirected	3.0
None	67	Undirected	1.0
9	142	Undirected	21.0
7	26	Undirected	1.0
7	44	Undirected	8.0
7	70	Undirected	8.0
7	202	Undirected	1.0
7	209	Undirected	5.0
26	44	Undirected	19.0
38	44	Undirected	12.0
38	70	Undirected	8.0
38	202	Undirected	3.0
38	209	Undirected	23.0
44	70	Undirected	8.0
44	204	Undirected	75.0
70	202	Undirected	1.0
70	209	Undirected	5.0
191	209	Undirected	8.0
204	209	Undirected	50.0
7	38	Undirected	8.0
38	119	Undirected	4.0
44	119	Undirected	20.0
70	88	Undirected	4.0
88	119	Undirected	10.0
119	209	Undirected	15.0
7	119	Undirected	2.0
44	209	Undirected	68.0
7	190	Undirected	2.0
38	88	Undirected	5.0
70	190	Undirected	2.0
88	190	Undirected	8.0
88	209	Undirected	15.0
7	88	Undirected	4.0
70	194	Undirected	2.0
190	209	Undirected	10.0
8	48	Undirected	2.0
8	66	Undirected	2.0
8	103	Undirected	2.0
8	146	Undirected	2.0
20	48	Undirected	11.0
20	66	Undirected	2.0
20	103	Undirected	14.0
20	146	Undirected	2.0
48	65	Undirected	5.0
48	102	Undirected	77.0
48	140	Undirected	12.0
48	199	Undirected	2.0
65	102	Undirected	5.0
65	140	Undirected	4.0
65	199	Undirected	2.0
66	103	Undirected	2.0
66	146	Undirected	4.0
102	140	Undirected	17.0
102	199	Undirected	2.0
103	146	Undirected	4.0
140	146	Undirected	9.0
146	199	Undirected	2.0
9	87	Undirected	5.0
9	134	Undirected	8.0
9	164	Undirected	2.0
9	173	Undirected	8.0
32	87	Undirected	2.0
32	105	Undirected	5.0
32	164	Undirected	2.0
44	87	Undirected	2.0
44	122	Undirected	3.0
44	164	Undirected	2.0
87	93	Undirected	3.0
87	122	Undirected	6.0
87	159	Undirected	1.0
87	165	Undirected	2.0
